timestamp,step,operation,latency_ms,success,data_size,extra
1776377225.0630784,396,anchor_data,20.102,True,0,metrics
1776377225.0835066,396,anchor_data,20.349,True,0,tl_state
1776377225.1254199,397,anchor_data,18.916,True,0,metrics
1776377225.1444418,397,anchor_data,18.934,True,0,tl_state
1776377225.1837373,398,anchor_data,19.376,True,0,metrics
1776377225.2029943,398,anchor_data,19.16,True,0,tl_state
1776377225.2422416,399,anchor_data,19.166,True,0,metrics
1776377225.2632265,399,anchor_data,20.891,True,0,tl_state
1776377225.3069637,400,anchor_data,23.242,True,0,metrics
1776377225.3256428,400,anchor_data,18.598,True,0,tl_state
1776377225.35814,400,anchor_batch,32.424,True,46,vehicles
1776377225.4195573,401,anchor_data,23.175,True,0,metrics
1776377225.4425147,401,anchor_data,22.859,True,0,tl_state
1776377225.485211,402,anchor_data,19.944,True,0,metrics
1776377225.5068655,402,anchor_data,20.285,True,0,tl_state
1776377225.548455,403,anchor_data,19.905,True,0,metrics
1776377225.5741704,403,anchor_data,25.605,True,0,tl_state
1776377225.6164665,404,anchor_data,20.508,True,0,metrics
1776377225.636538,404,anchor_data,19.99,True,0,tl_state
1776377225.6850822,405,anchor_data,22.005,True,0,metrics
1776377225.704127,405,anchor_data,18.889,True,0,tl_state
1776377225.7221334,405,anchor_batch,17.924,True,47,vehicles
1776377225.767438,406,anchor_data,20.934,True,0,metrics
1776377225.7872362,406,anchor_data,19.7,True,0,tl_state
1776377225.8268971,407,anchor_data,18.857,True,0,metrics
1776377225.847029,407,anchor_data,20.056,True,0,tl_state
1776377225.8962972,408,anchor_data,22.743,True,0,metrics
1776377225.920024,408,anchor_data,23.639,True,0,tl_state
1776377225.9646895,409,anchor_data,21.161,True,0,metrics
1776377225.983148,409,anchor_data,18.341,True,0,tl_state
1776377226.0227766,410,anchor_data,18.901,True,0,metrics
1776377226.0425956,410,anchor_data,19.738,True,0,tl_state
1776377226.0590923,410,anchor_batch,16.423,True,45,vehicles
1776377226.1095839,411,anchor_data,22.657,True,0,metrics
1776377226.1327631,411,anchor_data,23.08,True,0,tl_state
1776377226.1734858,412,anchor_data,18.415,True,0,metrics
1776377226.1934311,412,anchor_data,19.841,True,0,tl_state
1776377226.2356696,413,anchor_data,21.102,True,0,metrics
1776377226.2545087,413,anchor_data,18.73,True,0,tl_state
1776377226.2960978,414,anchor_data,19.514,True,0,metrics
1776377226.314585,414,anchor_data,18.397,True,0,tl_state
1776377226.3556068,415,anchor_data,18.566,True,0,metrics
1776377226.3741639,415,anchor_data,18.471,True,0,tl_state
1776377226.390865,415,anchor_batch,16.549,True,47,vehicles
1776377226.43705,416,anchor_data,21.0,True,0,metrics
1776377226.4553602,416,anchor_data,18.208,True,0,tl_state
1776377226.4998312,417,anchor_data,22.402,True,0,metrics
1776377226.519411,417,anchor_data,19.49,True,0,tl_state
1776377226.5588498,418,anchor_data,18.716,True,0,metrics
1776377226.5789616,418,anchor_data,20.03,True,0,tl_state
1776377226.6236436,419,anchor_data,20.755,True,0,metrics
1776377226.6428628,419,anchor_data,19.136,True,0,tl_state
1776377226.6874495,420,anchor_data,19.925,True,0,metrics
1776377226.7074575,420,anchor_data,19.923,True,0,tl_state
1776377226.7247086,420,anchor_batch,17.166,True,47,vehicles
1776377226.7734125,421,anchor_data,21.747,True,0,metrics
1776377226.7933161,421,anchor_data,19.818,True,0,tl_state
1776377226.8402913,422,anchor_data,22.59,True,0,metrics
1776377226.8595788,422,anchor_data,19.164,True,0,tl_state
1776377226.9039817,423,anchor_data,20.329,True,0,metrics
1776377226.9230318,423,anchor_data,18.898,True,0,tl_state
1776377226.9688385,424,anchor_data,22.098,True,0,metrics
1776377226.9885921,424,anchor_data,19.652,True,0,tl_state
1776377227.0326195,425,anchor_data,20.802,True,0,metrics
1776377227.0541975,425,anchor_data,21.486,True,0,tl_state
1776377227.074809,425,anchor_batch,20.521,True,48,vehicles
1776377227.123685,426,anchor_data,23.1,True,0,metrics
1776377227.1461809,426,anchor_data,22.349,True,0,tl_state
1776377227.1997032,427,anchor_data,23.318,True,0,metrics
1776377227.222356,427,anchor_data,22.542,True,0,tl_state
1776377227.2682629,428,anchor_data,21.131,True,0,metrics
1776377227.2875698,428,anchor_data,19.214,True,0,tl_state
1776377227.3347068,429,anchor_data,21.176,True,0,metrics
1776377227.3551009,429,anchor_data,20.275,True,0,tl_state
1776377227.4067986,430,anchor_data,23.326,True,0,metrics
1776377227.4263265,430,anchor_data,19.439,True,0,tl_state
1776377227.4580214,430,anchor_batch,31.599,True,49,vehicles
1776377227.5151227,431,anchor_data,23.909,True,0,metrics
1776377227.5363383,431,anchor_data,21.133,True,0,tl_state
1776377227.585021,432,anchor_data,23.154,True,0,metrics
1776377227.6050205,432,anchor_data,19.907,True,0,tl_state
1776377227.6529055,433,anchor_data,20.454,True,0,metrics
1776377227.6733387,433,anchor_data,20.335,True,0,tl_state
1776377227.7201977,434,anchor_data,20.416,True,0,metrics
1776377227.739055,434,anchor_data,18.756,True,0,tl_state
1776377227.7846272,435,anchor_data,21.107,True,0,metrics
1776377227.8044393,435,anchor_data,19.712,True,0,tl_state
1776377227.8239748,435,anchor_batch,19.378,True,52,vehicles
1776377227.8724868,436,anchor_data,20.521,True,0,metrics
1776377227.8916233,436,anchor_data,19.047,True,0,tl_state
1776377227.9396496,437,anchor_data,21.012,True,0,metrics
1776377227.9608612,437,anchor_data,21.119,True,0,tl_state
1776377228.004519,438,anchor_data,21.447,True,0,metrics
1776377228.0249765,438,anchor_data,20.372,True,0,tl_state
1776377228.066362,439,anchor_data,19.381,True,0,metrics
1776377228.084964,439,anchor_data,18.498,True,0,tl_state
1776377228.13259,440,anchor_data,20.684,True,0,metrics
1776377228.1534483,440,anchor_data,20.767,True,0,tl_state
1776377228.174155,440,anchor_batch,20.623,True,50,vehicles
1776377228.2279768,441,anchor_data,22.653,True,0,metrics
1776377228.247147,441,anchor_data,19.071,True,0,tl_state
1776377228.292635,442,anchor_data,20.915,True,0,metrics
1776377228.3117518,442,anchor_data,19.034,True,0,tl_state
1776377228.356912,443,anchor_data,21.406,True,0,metrics
1776377228.3770592,443,anchor_data,20.033,True,0,tl_state
1776377228.4240828,444,anchor_data,20.451,True,0,metrics
1776377228.445865,444,anchor_data,21.675,True,0,tl_state
1776377228.4921753,445,anchor_data,20.775,True,0,metrics
1776377228.5119634,445,anchor_data,19.639,True,0,tl_state
1776377228.5298173,445,anchor_batch,17.778,True,48,vehicles
1776377228.579987,446,anchor_data,23.769,True,0,metrics
1776377228.601779,446,anchor_data,21.687,True,0,tl_state
1776377228.6442904,447,anchor_data,19.689,True,0,metrics
1776377228.6660836,447,anchor_data,21.7,True,0,tl_state
1776377228.7093508,448,anchor_data,20.74,True,0,metrics
1776377228.7286491,448,anchor_data,19.208,True,0,tl_state
1776377228.7702436,449,anchor_data,18.34,True,0,metrics
1776377228.7910278,449,anchor_data,20.687,True,0,tl_state
1776377228.8328905,450,anchor_data,20.792,True,0,metrics
1776377228.8506873,450,anchor_data,17.653,True,0,tl_state
1776377228.866036,450,anchor_batch,15.261,True,47,vehicles
1776377228.9174926,451,anchor_data,22.077,True,0,metrics
1776377228.9375193,451,anchor_data,19.828,True,0,tl_state
1776377228.9809268,452,anchor_data,20.884,True,0,metrics
1776377229.000881,452,anchor_data,19.863,True,0,tl_state
1776377229.0432024,453,anchor_data,18.594,True,0,metrics
1776377229.0618603,453,anchor_data,18.576,True,0,tl_state
1776377229.1054559,454,anchor_data,20.17,True,0,metrics
1776377229.1264474,454,anchor_data,20.81,True,0,tl_state
1776377229.1669555,455,anchor_data,19.522,True,0,metrics
1776377229.1863203,455,anchor_data,19.225,True,0,tl_state
1776377229.203465,455,anchor_batch,17.048,True,45,vehicles
1776377229.2471323,456,anchor_data,20.119,True,0,metrics
1776377229.2661295,456,anchor_data,18.903,True,0,tl_state
1776377229.3092299,457,anchor_data,20.023,True,0,metrics
1776377229.3275616,457,anchor_data,18.236,True,0,tl_state
1776377229.3681924,458,anchor_data,20.477,True,0,metrics
1776377229.3881283,458,anchor_data,19.835,True,0,tl_state
1776377229.463436,459,anchor_data,51.71,True,0,metrics
1776377229.485757,459,anchor_data,22.227,True,0,tl_state
1776377229.5305696,460,anchor_data,19.44,True,0,metrics
1776377229.5497756,460,anchor_data,19.116,True,0,tl_state
1776377229.5657625,460,anchor_batch,15.904,True,44,vehicles
1776377229.6105,461,anchor_data,20.238,True,0,metrics
1776377229.6321514,461,anchor_data,21.575,True,0,tl_state
1776377229.6724412,462,anchor_data,18.308,True,0,metrics
1776377229.6919718,462,anchor_data,19.451,True,0,tl_state
1776377229.7320714,463,anchor_data,19.963,True,0,metrics
1776377229.7532747,463,anchor_data,21.122,True,0,tl_state
1776377229.7959144,464,anchor_data,20.349,True,0,metrics
1776377229.8139942,464,anchor_data,17.974,True,0,tl_state
1776377229.8564594,465,anchor_data,19.841,True,0,metrics
1776377229.876237,465,anchor_data,19.656,True,0,tl_state
1776377229.8945441,465,anchor_batch,18.221,True,45,vehicles
1776377229.9435515,466,anchor_data,21.553,True,0,metrics
1776377229.963064,466,anchor_data,19.421,True,0,tl_state
1776377230.00631,467,anchor_data,18.754,True,0,metrics
1776377230.0266657,467,anchor_data,20.268,True,0,tl_state
1776377230.072623,468,anchor_data,23.153,True,0,metrics
1776377230.0904984,468,anchor_data,17.789,True,0,tl_state
1776377230.1323025,469,anchor_data,20.611,True,0,metrics
1776377230.151166,469,anchor_data,18.778,True,0,tl_state
1776377230.193593,470,anchor_data,20.366,True,0,metrics
1776377230.2140987,470,anchor_data,20.423,True,0,tl_state
1776377230.234257,470,anchor_batch,19.971,True,45,vehicles
1776377230.286852,471,anchor_data,22.938,True,0,metrics
1776377230.3049898,471,anchor_data,18.047,True,0,tl_state
1776377230.3442779,472,anchor_data,18.257,True,0,metrics
1776377230.3637185,472,anchor_data,19.318,True,0,tl_state
1776377230.4106445,473,anchor_data,21.295,True,0,metrics
1776377230.4322467,473,anchor_data,21.522,True,0,tl_state
1776377230.4706898,474,anchor_data,17.315,True,0,metrics
1776377230.4892902,474,anchor_data,18.517,True,0,tl_state
1776377230.5296116,475,anchor_data,20.666,True,0,metrics
1776377230.5487049,475,anchor_data,19.002,True,0,tl_state
1776377230.5650082,475,anchor_batch,16.23,True,46,vehicles
1776377230.6093433,476,anchor_data,18.484,True,0,metrics
1776377230.628683,476,anchor_data,19.257,True,0,tl_state
1776377230.6723392,477,anchor_data,20.449,True,0,metrics
1776377230.6956632,477,anchor_data,23.228,True,0,tl_state
1776377230.739681,478,anchor_data,20.89,True,0,metrics
1776377230.7610838,478,anchor_data,21.319,True,0,tl_state
1776377230.8190126,479,anchor_data,30.644,True,0,metrics
1776377230.837034,479,anchor_data,17.934,True,0,tl_state
1776377230.8825693,480,anchor_data,22.697,True,0,metrics
1776377230.9072545,480,anchor_data,24.567,True,0,tl_state
1776377230.9276686,480,anchor_batch,20.318,True,47,vehicles
1776377230.9813774,481,anchor_data,23.383,True,0,metrics
1776377231.0098045,481,anchor_data,28.334,True,0,tl_state
1776377231.0546637,482,anchor_data,20.882,True,0,metrics
1776377231.0747783,482,anchor_data,19.904,True,0,tl_state
1776377231.122783,483,anchor_data,19.942,True,0,metrics
1776377231.1433263,483,anchor_data,20.437,True,0,tl_state
1776377231.187269,484,anchor_data,21.297,True,0,metrics
1776377231.2074294,484,anchor_data,20.07,True,0,tl_state
1776377231.253626,485,anchor_data,23.23,True,0,metrics
1776377231.2727962,485,anchor_data,19.07,True,0,tl_state
1776377231.2908201,485,anchor_batch,17.924,True,47,vehicles
1776377231.3592541,486,anchor_data,30.738,True,0,metrics
1776377231.3785539,486,anchor_data,19.163,True,0,tl_state
1776377231.4258363,487,anchor_data,21.697,True,0,metrics
1776377231.4458714,487,anchor_data,19.9,True,0,tl_state
1776377231.4896133,488,anchor_data,20.298,True,0,metrics
1776377231.5105872,488,anchor_data,20.889,True,0,tl_state
1776377231.558369,489,anchor_data,21.826,True,0,metrics
1776377231.5778327,489,anchor_data,19.342,True,0,tl_state
1776377231.6238256,490,anchor_data,22.385,True,0,metrics
1776377231.6435485,490,anchor_data,19.571,True,0,tl_state
1776377231.6621733,490,anchor_batch,18.542,True,47,vehicles
1776377231.7135062,491,anchor_data,22.293,True,0,metrics
1776377231.7328758,491,anchor_data,19.28,True,0,tl_state
1776377231.7793872,492,anchor_data,20.199,True,0,metrics
1776377231.801618,492,anchor_data,22.11,True,0,tl_state
1776377231.8454113,493,anchor_data,19.181,True,0,metrics
1776377231.8648195,493,anchor_data,19.273,True,0,tl_state
1776377231.9093444,494,anchor_data,19.489,True,0,metrics
1776377231.9300325,494,anchor_data,20.603,True,0,tl_state
1776377231.9763827,495,anchor_data,19.898,True,0,metrics
1776377231.9960244,495,anchor_data,19.549,True,0,tl_state
1776377232.0168028,495,anchor_batch,20.652,True,48,vehicles
1776377232.062282,496,anchor_data,20.067,True,0,metrics
1776377232.0825922,496,anchor_data,20.222,True,0,tl_state
1776377232.1272616,497,anchor_data,20.68,True,0,metrics
1776377232.1470022,497,anchor_data,19.651,True,0,tl_state
1776377232.1904082,498,anchor_data,18.838,True,0,metrics
1776377232.2098296,498,anchor_data,19.34,True,0,tl_state
1776377232.2522979,499,anchor_data,19.643,True,0,metrics
1776377232.2722988,499,anchor_data,19.908,True,0,tl_state
1776377232.318713,500,anchor_data,22.528,True,0,metrics
1776377232.3380284,500,anchor_data,19.161,True,0,tl_state
1776377232.3544357,500,anchor_batch,16.311,True,49,vehicles
1776377232.4068396,501,anchor_data,23.993,True,0,metrics
1776377232.425209,501,anchor_data,18.274,True,0,tl_state
1776377232.468078,502,anchor_data,21.305,True,0,metrics
1776377232.4844358,502,anchor_data,16.255,True,0,tl_state
1776377232.5297923,503,anchor_data,19.979,True,0,metrics
1776377232.5484827,503,anchor_data,18.582,True,0,tl_state
1776377232.5932462,504,anchor_data,20.403,True,0,metrics
1776377232.61306,504,anchor_data,19.733,True,0,tl_state
1776377232.659757,505,anchor_data,19.662,True,0,metrics
1776377232.6802447,505,anchor_data,20.401,True,0,tl_state
1776377232.6966763,505,anchor_batch,16.266,True,51,vehicles
1776377232.743808,506,anchor_data,21.289,True,0,metrics
1776377232.7643025,506,anchor_data,20.388,True,0,tl_state
1776377232.8090472,507,anchor_data,18.994,True,0,metrics
1776377232.8295274,507,anchor_data,20.405,True,0,tl_state
1776377232.8738089,508,anchor_data,19.504,True,0,metrics
1776377232.8936787,508,anchor_data,19.78,True,0,tl_state
1776377232.9380171,509,anchor_data,19.406,True,0,metrics
1776377232.9584215,509,anchor_data,20.323,True,0,tl_state
1776377233.0096705,510,anchor_data,21.962,True,0,metrics
1776377233.0291152,510,anchor_data,19.361,True,0,tl_state
1776377233.0465598,510,anchor_batch,17.366,True,53,vehicles
1776377233.0964692,511,anchor_data,19.775,True,0,metrics
1776377233.1156096,511,anchor_data,19.06,True,0,tl_state
1776377233.1613936,512,anchor_data,19.331,True,0,metrics
1776377233.1826267,512,anchor_data,21.022,True,0,tl_state
1776377233.239236,513,anchor_data,27.27,True,0,metrics
1776377233.2607923,513,anchor_data,21.457,True,0,tl_state
1776377233.3081598,514,anchor_data,20.811,True,0,metrics
1776377233.3279464,514,anchor_data,19.672,True,0,tl_state
1776377233.3811533,515,anchor_data,28.651,True,0,metrics
1776377233.4096627,515,anchor_data,28.411,True,0,tl_state
1776377233.4304976,515,anchor_batch,20.738,True,55,vehicles
1776377233.4821177,516,anchor_data,20.231,True,0,metrics
1776377233.5014796,516,anchor_data,19.263,True,0,tl_state
1776377233.5458436,517,anchor_data,18.83,True,0,metrics
1776377233.5653315,517,anchor_data,19.351,True,0,tl_state
1776377233.6100962,518,anchor_data,19.791,True,0,metrics
1776377233.628961,518,anchor_data,18.786,True,0,tl_state
1776377233.6757493,519,anchor_data,19.389,True,0,metrics
1776377233.6975057,519,anchor_data,21.677,True,0,tl_state
1776377233.7446241,520,anchor_data,21.122,True,0,metrics
1776377233.7634482,520,anchor_data,18.744,True,0,tl_state
1776377233.781686,520,anchor_batch,18.135,True,55,vehicles
1776377233.8283265,521,anchor_data,19.451,True,0,metrics
1776377233.8472939,521,anchor_data,18.876,True,0,tl_state
1776377233.892863,522,anchor_data,19.16,True,0,metrics
1776377233.912895,522,anchor_data,19.949,True,0,tl_state
1776377233.959945,523,anchor_data,18.556,True,0,metrics
1776377233.9807143,523,anchor_data,20.683,True,0,tl_state
1776377234.0272477,524,anchor_data,19.01,True,0,metrics
1776377234.046593,524,anchor_data,19.256,True,0,tl_state
1776377234.0922813,525,anchor_data,21.649,True,0,metrics
1776377234.1120727,525,anchor_data,19.697,True,0,tl_state
1776377234.1307106,525,anchor_batch,18.565,True,51,vehicles
1776377234.1797264,526,anchor_data,21.29,True,0,metrics
1776377234.199897,526,anchor_data,20.052,True,0,tl_state
1776377234.2424755,527,anchor_data,18.247,True,0,metrics
1776377234.2616355,527,anchor_data,19.081,True,0,tl_state
1776377234.304754,528,anchor_data,19.162,True,0,metrics
1776377234.324726,528,anchor_data,19.881,True,0,tl_state
1776377234.3737388,529,anchor_data,20.673,True,0,metrics
1776377234.3920453,529,anchor_data,18.222,True,0,tl_state
1776377234.4381635,530,anchor_data,19.649,True,0,metrics
1776377234.458245,530,anchor_data,19.987,True,0,tl_state
1776377234.4781272,530,anchor_batch,19.773,True,52,vehicles
1776377234.5257373,531,anchor_data,20.367,True,0,metrics
1776377234.5447192,531,anchor_data,18.893,True,0,tl_state
1776377234.5902743,532,anchor_data,21.03,True,0,metrics
1776377234.6085203,532,anchor_data,18.156,True,0,tl_state
1776377234.6623144,533,anchor_data,29.709,True,0,metrics
1776377234.6798248,533,anchor_data,17.431,True,0,tl_state
1776377234.7239013,534,anchor_data,18.929,True,0,metrics
1776377234.7425025,534,anchor_data,18.52,True,0,tl_state
1776377234.786071,535,anchor_data,17.932,True,0,metrics
1776377234.804548,535,anchor_data,18.392,True,0,tl_state
1776377234.8229802,535,anchor_batch,18.342,True,51,vehicles
1776377234.8742669,536,anchor_data,19.33,True,0,metrics
1776377234.8943615,536,anchor_data,20.012,True,0,tl_state
1776377234.938855,537,anchor_data,19.483,True,0,metrics
1776377234.9575884,537,anchor_data,18.649,True,0,tl_state
1776377235.0004628,538,anchor_data,18.41,True,0,metrics
1776377235.019989,538,anchor_data,19.43,True,0,tl_state
1776377235.068451,539,anchor_data,21.761,True,0,metrics
1776377235.0887651,539,anchor_data,20.225,True,0,tl_state
1776377235.1324031,540,anchor_data,19.82,True,0,metrics
1776377235.1529226,540,anchor_data,20.435,True,0,tl_state
1776377235.1721451,540,anchor_batch,19.135,True,49,vehicles
1776377235.22298,541,anchor_data,19.917,True,0,metrics
1776377235.2422879,541,anchor_data,19.134,True,0,tl_state
1776377235.2874162,542,anchor_data,19.959,True,0,metrics
1776377235.306574,542,anchor_data,19.066,True,0,tl_state
1776377235.3540945,543,anchor_data,23.02,True,0,metrics
1776377235.3742983,543,anchor_data,20.111,True,0,tl_state
1776377235.4191298,544,anchor_data,19.39,True,0,metrics
1776377235.4370835,544,anchor_data,17.834,True,0,tl_state
1776377235.4823587,545,anchor_data,21.658,True,0,metrics
1776377235.5004387,545,anchor_data,17.989,True,0,tl_state
1776377235.5175917,545,anchor_batch,17.06,True,49,vehicles
1776377235.5625396,546,anchor_data,19.607,True,0,metrics
1776377235.5826063,546,anchor_data,19.979,True,0,tl_state
1776377235.642546,547,anchor_data,26.903,True,0,metrics
1776377235.6633687,547,anchor_data,20.701,True,0,tl_state
1776377235.7091346,548,anchor_data,20.253,True,0,metrics
1776377235.7296445,548,anchor_data,20.408,True,0,tl_state
1776377235.7722695,549,anchor_data,18.997,True,0,metrics
1776377235.7912867,549,anchor_data,18.897,True,0,tl_state
1776377235.8382435,550,anchor_data,19.794,True,0,metrics
1776377235.8584876,550,anchor_data,20.152,True,0,tl_state
1776377235.8766315,550,anchor_batch,18.051,True,49,vehicles
1776377235.934609,551,anchor_data,22.732,True,0,metrics
1776377235.9544764,551,anchor_data,19.765,True,0,tl_state
1776377235.9993646,552,anchor_data,21.002,True,0,metrics
1776377236.0208657,552,anchor_data,21.366,True,0,tl_state
1776377236.0676267,553,anchor_data,21.329,True,0,metrics
1776377236.0880158,553,anchor_data,20.232,True,0,tl_state
1776377236.1369555,554,anchor_data,22.459,True,0,metrics
1776377236.155138,554,anchor_data,18.098,True,0,tl_state
1776377236.2036133,555,anchor_data,23.389,True,0,metrics
1776377236.2230976,555,anchor_data,19.4,True,0,tl_state
1776377236.2407112,555,anchor_batch,17.513,True,50,vehicles
1776377236.2901742,556,anchor_data,20.557,True,0,metrics
1776377236.3080456,556,anchor_data,17.77,True,0,tl_state
1776377236.3571296,557,anchor_data,23.178,True,0,metrics
1776377236.3761475,557,anchor_data,18.931,True,0,tl_state
1776377236.4226751,558,anchor_data,22.839,True,0,metrics
1776377236.4443555,558,anchor_data,21.582,True,0,tl_state
1776377236.4891858,559,anchor_data,19.944,True,0,metrics
1776377236.5091765,559,anchor_data,19.905,True,0,tl_state
1776377236.5509255,560,anchor_data,18.897,True,0,metrics
1776377236.5738616,560,anchor_data,22.808,True,0,tl_state
1776377236.5958545,560,anchor_batch,21.895,True,50,vehicles
1776377236.6459546,561,anchor_data,20.724,True,0,metrics
1776377236.6719966,561,anchor_data,25.957,True,0,tl_state
1776377236.7200212,562,anchor_data,22.788,True,0,metrics
1776377236.7396238,562,anchor_data,19.507,True,0,tl_state
1776377236.794292,563,anchor_data,26.932,True,0,metrics
1776377236.8162527,563,anchor_data,21.888,True,0,tl_state
1776377236.8658922,564,anchor_data,22.628,True,0,metrics
1776377236.8889868,564,anchor_data,23.004,True,0,tl_state
1776377236.9387174,565,anchor_data,21.14,True,0,metrics
1776377236.9584308,565,anchor_data,19.622,True,0,tl_state
1776377236.9776673,565,anchor_batch,19.108,True,52,vehicles
1776377237.0279894,566,anchor_data,22.056,True,0,metrics
1776377237.047392,566,anchor_data,19.297,True,0,tl_state
1776377237.09367,567,anchor_data,18.815,True,0,metrics
1776377237.12309,567,anchor_data,29.336,True,0,tl_state
1776377237.1754286,568,anchor_data,20.069,True,0,metrics
1776377237.1971514,568,anchor_data,21.578,True,0,tl_state
1776377237.241427,569,anchor_data,19.475,True,0,metrics
1776377237.261513,569,anchor_data,20.002,True,0,tl_state
1776377237.3041291,570,anchor_data,18.424,True,0,metrics
1776377237.324879,570,anchor_data,20.665,True,0,tl_state
1776377237.343325,570,anchor_batch,18.355,True,51,vehicles
1776377237.3908844,571,anchor_data,19.373,True,0,metrics
1776377237.4101057,571,anchor_data,19.134,True,0,tl_state
1776377237.4549074,572,anchor_data,18.8,True,0,metrics
1776377237.473819,572,anchor_data,18.823,True,0,tl_state
1776377237.5179946,573,anchor_data,20.435,True,0,metrics
1776377237.5389936,573,anchor_data,20.903,True,0,tl_state
1776377237.5843515,574,anchor_data,19.481,True,0,metrics
1776377237.607843,574,anchor_data,23.391,True,0,tl_state
1776377237.6544178,575,anchor_data,22.587,True,0,metrics
1776377237.6747608,575,anchor_data,20.259,True,0,tl_state
1776377237.7080925,575,anchor_batch,33.25,True,53,vehicles
1776377237.7689285,576,anchor_data,22.102,True,0,metrics
1776377237.790304,576,anchor_data,21.234,True,0,tl_state
1776377237.8338149,577,anchor_data,20.51,True,0,metrics
1776377237.8545449,577,anchor_data,20.621,True,0,tl_state
1776377237.8982668,578,anchor_data,20.5,True,0,metrics
1776377237.917393,578,anchor_data,19.041,True,0,tl_state
1776377237.9607215,579,anchor_data,19.765,True,0,metrics
1776377237.9808357,579,anchor_data,20.008,True,0,tl_state
1776377238.0286534,580,anchor_data,20.538,True,0,metrics
1776377238.0522451,580,anchor_data,19.341,True,0,tl_state
1776377238.0726051,580,anchor_batch,20.251,True,51,vehicles
1776377238.1194007,581,anchor_data,20.804,True,0,metrics
1776377238.1399775,581,anchor_data,20.472,True,0,tl_state
1776377238.18742,582,anchor_data,24.397,True,0,metrics
1776377238.2054079,582,anchor_data,17.863,True,0,tl_state
1776377238.25361,583,anchor_data,22.104,True,0,metrics
1776377238.2727077,583,anchor_data,18.989,True,0,tl_state
1776377238.3138752,584,anchor_data,19.424,True,0,metrics
1776377238.3340986,584,anchor_data,20.096,True,0,tl_state
1776377238.3751235,585,anchor_data,19.116,True,0,metrics
1776377238.395305,585,anchor_data,20.049,True,0,tl_state
1776377238.4125402,585,anchor_batch,17.14,True,50,vehicles
1776377238.4570725,586,anchor_data,20.012,True,0,metrics
1776377238.476795,586,anchor_data,19.639,True,0,tl_state
1776377238.5181434,587,anchor_data,19.529,True,0,metrics
1776377238.5367193,587,anchor_data,18.482,True,0,tl_state
1776377238.5821068,588,anchor_data,25.165,True,0,metrics
1776377238.6034248,588,anchor_data,21.225,True,0,tl_state
1776377238.6477196,589,anchor_data,22.407,True,0,metrics
1776377238.6687133,589,anchor_data,20.905,True,0,tl_state
1776377238.7109993,590,anchor_data,19.878,True,0,metrics
1776377238.7291138,590,anchor_data,18.007,True,0,tl_state
1776377238.7481916,590,anchor_batch,18.988,True,48,vehicles
1776377238.7927957,591,anchor_data,19.336,True,0,metrics
1776377238.8126824,591,anchor_data,19.806,True,0,tl_state
1776377238.852812,592,anchor_data,19.151,True,0,metrics
1776377238.8732417,592,anchor_data,20.329,True,0,tl_state
1776377238.9172413,593,anchor_data,22.118,True,0,metrics
1776377238.9368012,593,anchor_data,19.446,True,0,tl_state
1776377238.9821303,594,anchor_data,21.037,True,0,metrics
1776377239.0007224,594,anchor_data,18.498,True,0,tl_state
1776377239.0448036,595,anchor_data,20.642,True,0,metrics
1776377239.0648692,595,anchor_data,19.956,True,0,tl_state
1776377239.0851643,595,anchor_batch,20.196,True,49,vehicles
1776377239.130164,596,anchor_data,19.648,True,0,metrics
1776377239.1496444,596,anchor_data,19.393,True,0,tl_state
1776377239.192863,597,anchor_data,20.413,True,0,metrics
1776377239.213711,597,anchor_data,20.754,True,0,tl_state
1776377239.2589805,598,anchor_data,20.111,True,0,metrics
1776377239.278274,598,anchor_data,19.187,True,0,tl_state
1776377239.3243165,599,anchor_data,22.27,True,0,metrics
1776377239.347449,599,anchor_data,23.047,True,0,tl_state
1776377239.400565,600,anchor_data,24.244,True,0,metrics
1776377239.4234078,600,anchor_data,22.645,True,0,tl_state
1776377239.4602678,600,anchor_batch,36.711,True,49,vehicles
1776377239.5123587,601,anchor_data,22.005,True,0,metrics
1776377239.5336416,601,anchor_data,21.198,True,0,tl_state
1776377239.5765789,602,anchor_data,20.202,True,0,metrics
1776377239.595064,602,anchor_data,18.382,True,0,tl_state
1776377239.6373074,603,anchor_data,20.529,True,0,metrics
1776377239.6579297,603,anchor_data,20.522,True,0,tl_state
1776377239.7008586,604,anchor_data,21.383,True,0,metrics
1776377239.7237215,604,anchor_data,22.763,True,0,tl_state
1776377239.7833824,605,anchor_data,36.865,True,0,metrics
1776377239.813142,605,anchor_data,29.436,True,0,tl_state
1776377239.834496,605,anchor_batch,21.26,True,49,vehicles
1776377239.8858767,606,anchor_data,22.997,True,0,metrics
1776377239.9043517,606,anchor_data,18.345,True,0,tl_state
1776377239.9586933,607,anchor_data,22.199,True,0,metrics
1776377239.9765475,607,anchor_data,17.767,True,0,tl_state
1776377240.0199583,608,anchor_data,19.507,True,0,metrics
1776377240.0434635,608,anchor_data,23.407,True,0,tl_state
1776377240.0910168,609,anchor_data,19.918,True,0,metrics
1776377240.1121724,609,anchor_data,21.054,True,0,tl_state
1776377240.159484,610,anchor_data,21.602,True,0,metrics
1776377240.1797535,610,anchor_data,20.192,True,0,tl_state
1776377240.1987627,610,anchor_batch,18.903,True,51,vehicles
1776377240.2474823,611,anchor_data,22.192,True,0,metrics
1776377240.267453,611,anchor_data,19.881,True,0,tl_state
